customers_org,product,relevancy_score
A10368,5649701,0.09587729
A10368,5650542,0.085725655
A10368,5650560,0.074330958
A10368,5650672,0.071397816
A10368,5650516,0.065898099
A10368,5650431,0.064939016
A10369,5649653,0.4750000070000001
A10369,5650646,0.388835389
A10369,5650562,0.275631746
A10369,5649648,0.172436891
A10369,5649815,0.121894977
A10369,5650406,0.106097121
A10369,5649931,0.09779033
A10369,5650492,0.072822673
A10370,5649653,0.248022002
A10370,5649701,0.187380355
A10370,5650527,0.112233863
A10370,5649648,0.108985256
A10370,5650542,0.08398399
A10370,5649842,0.082449207
A10370,5649931,0.081803997
A10370,5649910,0.078862575
A10371,5649931,0.232052755
A10371,5649925,0.113895451
A10371,5649857,0.082913741
A10371,5649859,0.073462794
A10371,5649630,0.072140472
A10371,5649919,0.064109025
A10371,5649963,0.060685439
A10371,5650752,0.059457808
A10372,5649870,0.097568062
A10372,5649878,0.092254813
A10372,5649815,0.076333026
A10372,5649701,0.066138262
A10372,5649931,0.061332011
A10372,5649653,0.061193621
A10372,5649963,0.054443561
A10372,5650772,0.050926637
A10373,5649653,0.16763745300000002
A10373,5650527,0.104819974
A10373,5649815,0.101530843
A10373,5649648,0.101440289
A10373,5650646,0.078168458
A10373,5650656,0.06206901
A10373,5649681,0.06041010400000001
A10373,5650506,0.057668318
A10374,5649815,0.273242761
A10374,5650506,0.265249003
A10374,5650752,0.26324189
A10374,5650494,0.254807497
A10374,5649648,0.245069569
A10374,5650057,0.243969179
A10374,5650578,0.237577985
A10374,5650562,0.235015966
A10375,5650562,0.128983399
A10375,5649836,0.095872105
A10375,5649965,0.087187845
A10375,5650506,0.083332478
A10375,5650544,0.07548640200000001
A10375,5649897,0.066699307
A10375,5649565,0.065358337
A10375,5650772,0.053218153
A10376,5650646,0.29824859
A10376,5649653,0.105030631
A10376,5650527,0.086336081
A10376,5650672,0.08160956400000001
A10376,5650542,0.080912278
A10376,5649701,0.080052117
A10376,5649903,0.077813967
A10376,5650057,0.071779615
A10377,5649851,0.09638193
A10377,5650772,0.094963097
A10377,5650512,0.091606076
A10377,5649681,0.086880245
A10377,5649963,0.072241162
A10377,5650542,0.07182624900000001
A10377,5650527,0.068692826
A10377,5650544,0.061594991
A10378,5650527,0.456574615
A10378,5649897,0.202890259
A10378,5649965,0.166183272
A10378,5649842,0.161979379
A10378,5649653,0.115530221
A10378,5649648,0.108423583
A10378,5649659,0.086900601
A10378,5650752,0.082944743
A10379,5649630,0.264120006
A10379,5650672,0.215963719
A10379,5650743,0.171669846
A10379,5650542,0.103105602
A10379,5650746,0.090722046
A10379,5650580,0.080875171
A10379,5649653,0.07811374
A10379,5649903,0.069020199
A10380,5650743,0.337502994
A10380,5650706,0.27252452
A10380,5650562,0.252123702
A10380,5650506,0.226436375
A10380,5650465,0.220449657
A10380,5649653,0.213541307
A10380,5650544,0.212413843
A10380,5649963,0.200886227
A10381,5650527,0.15292444
A10381,5649653,0.106107868
A10381,5649815,0.094877515
A10381,5649701,0.08065821299999999
A10381,5649963,0.073636973
A10381,5649859,0.069505928
A10381,5650726,0.066772951
A10381,5649903,0.063900002
A10382,5649921,0.084441755
A10382,5650492,0.076970855
A10382,5649836,0.062139361
A10382,5649851,0.06121674200000001
A10382,5649681,0.06001504200000001
A10382,5650646,0.057426168
A10382,5649815,0.055784849
A10382,5650752,0.051748691
A10383,5649659,0.131239423
A10383,5650465,0.100029604
A10383,5650506,0.088346904
A10383,5649681,0.08735565699999999
A10383,5650512,0.085674734
A10383,5650445,0.082471192
A10383,5650542,0.08205000900000001
A10383,5650646,0.066042604
A10384,5649648,0.110552406
A10384,5650494,0.093061447
A10384,5649653,0.079818598
A10384,5650542,0.073181727
A10384,5649815,0.06582039599999999
A10384,5649836,0.058931901
A10384,5650656,0.05755782
A10384,5649838,0.056372873
A10385,5649653,0.158802262
A10385,5649965,0.118539461
A10385,5649679,0.10434359
A10385,5650646,0.090852758
A10385,5650492,0.089082712
A10385,5650542,0.076023345
A10385,5649815,0.06610417
A10385,5649903,0.066037595
A10386,5650646,0.120592764
A10386,5649648,0.098858447
A10386,5649679,0.086090091
A10386,5649836,0.080434412
A10386,5650542,0.07589805
A10386,5650445,0.073759815
A10386,5649963,0.07367627
A10386,5650423,0.060731735
A10387,5649931,0.16212468
A10387,5650453,0.095193739
A10387,5650752,0.084350522
A10387,5649681,0.080307701
A10387,5650465,0.057565939
A10387,5649963,0.055164369000000005
A10387,5649925,0.0546266
A10387,5649847,0.050086602
A10388,5649815,0.250694932
A10388,5650644,0.247332764
A10388,5649950,0.243076431
A10388,5650431,0.241155432
A10388,5649662,0.239046578
A10388,5650692,0.230866295
A10388,5650706,0.230761897
A10388,5650494,0.183310854
A10389,5649897,0.141752661
A10389,5649823,0.106004273
A10389,5649815,0.100713943
A10389,5650542,0.098441557
A10389,5650445,0.095245119
A10389,5649630,0.092162711
A10389,5649653,0.075431743
A10389,5650431,0.066876641
A10390,5649701,0.17560549399999995
A10390,5649653,0.142424068
A10390,5650512,0.122732803
A10390,5649630,0.12091656
A10390,5650542,0.10453736
A10390,5650644,0.100466034
A10390,5649965,0.096699052
A10390,5650506,0.090695453
A10391,5650527,0.15663785800000002
A10391,5649815,0.103035083
A10391,5649897,0.083257586
A10391,5650752,0.070456146
A10391,5649931,0.0690423
A10391,5650462,0.066298173
A10391,5649653,0.061745594
A10391,5650746,0.054136764
A10392,5649677,0.295791058
A10392,5649648,0.26062159
A10392,5649903,0.26019068100000003
A10392,5650646,0.100839363
A10392,5649701,0.098863068
A10392,5649653,0.082364853
A10392,5650057,0.07620350299999999
A10392,5650453,0.068260054
A10393,5650506,0.205309839
A10393,5649653,0.161149556
A10393,5650542,0.12861118
A10393,5650562,0.118607023
A10393,5649890,0.107615197
A10393,5649611,0.101092742
A10393,5649681,0.09641483
A10393,5649659,0.09166887
A10394,5650496,0.120068045
A10394,5649701,0.110377571
A10394,5650542,0.106514667
A10394,5649903,0.08430749300000001
A10394,5649659,0.082395015
A10394,5650529,0.07377877
A10394,5650506,0.071278865
A10394,5649681,0.059923943
A10395,5649653,0.205506193
A10395,5650542,0.111422366
A10395,5650465,0.101620937
A10395,5650492,0.090317086
A10395,5649701,0.086692368
A10395,5650544,0.084324755
A10395,5650048,0.07269539900000001
A10395,5650462,0.067951285
A10396,5649815,0.164111276
A10396,5649648,0.107291737
A10396,5650506,0.09408574
A10396,5650656,0.093650581
A10396,5650462,0.089335996
A10396,5649965,0.08580299999999999
A10396,5649963,0.08233980099999999
A10396,5650542,0.081568792
A10397,5649681,0.476806269
A10397,5650646,0.186449084
A10397,5650562,0.172036181
A10397,5649851,0.111989873
A10397,5650445,0.091416337
A10397,5650512,0.091298402
A10397,5649815,0.073014215
A10397,5650542,0.063911247
A10398,5649648,0.200992757
A10398,5649815,0.107160024
A10398,5650542,0.087087186
A10398,5649653,0.069567881
A10398,5650578,0.06955281099999999
A10398,5650527,0.064322931
A10398,5649903,0.062584858
A10398,5649965,0.062051194
A10399,5650506,0.13366242
A10399,5649648,0.110995605
A10399,5649630,0.109802374
A10399,5650544,0.076110474
A10399,5649679,0.073321983
A10399,5649653,0.06775600400000001
A10399,5650672,0.062138484
A10399,5649701,0.061870897
A10400,5649630,0.131946653
A10400,5649648,0.123294411
A10400,5649701,0.121661079
A10400,5649878,0.119864696
A10400,5650465,0.107137068
A10400,5650506,0.101742267
A10400,5649897,0.089190293
A10400,5650672,0.080949838
A10401,5649897,0.58695771
A10401,5649653,0.510348713
A10401,5649701,0.095684776
A10401,5649903,0.08409945
A10401,5650542,0.081594961
A10401,5649963,0.079597309
A10401,5650057,0.078955926
A10401,5650726,0.061831454
A10402,5649836,0.157379128
A10402,5650746,0.142612639
A10402,5650656,0.129405035
A10402,5649815,0.122642964
A10402,5650506,0.087434901
A10402,5650752,0.080658578
A10402,5650445,0.079061586
A10402,5649681,0.07522202
A10403,5649662,0.188440776
A10403,5650562,0.157500422
A10403,5650580,0.140900348
A10403,5650527,0.119082764
A10403,5650746,0.119042955
A10403,5649838,0.11452197
A10403,5649950,0.095904327
A10403,5650578,0.095402827
A10404,5650562,0.166237567
A10404,5650492,0.130889751
A10404,5649701,0.101458047
A10404,5649681,0.087889022
A10404,5650542,0.077938203
A10404,5650465,0.074769498
A10404,5650646,0.072420065
A10404,5650048,0.069152305
A10405,5649659,0.109733966
A10405,5649681,0.10828854
A10405,5649815,0.10351346
A10405,5649648,0.094445613
A10405,5650506,0.092987708
A10405,5649903,0.084611318
A10405,5650542,0.06489936
A10405,5650726,0.06268765
A10406,5650492,0.28050788
A10406,5649607,0.243287139
A10406,5650752,0.146539058
A10406,5650743,0.133100681
A10406,5650494,0.08330825900000001
A10406,5649653,0.077232667
A10406,5650516,0.074410596
A10406,5650672,0.070322842
A10407,5650640,0.148118416
A10407,5650445,0.116979291
A10407,5650752,0.116604531
A10407,5650496,0.112132838
A10407,5650743,0.086097386
A10407,5650486,0.08591997900000001
A10407,5650510,0.08504003
A10407,5650057,0.077836025
A10408,5650558,0.13164152
A10408,5649842,0.12561966800000002
A10408,5650465,0.124279685
A10408,5649963,0.113781985
A10408,5649851,0.111280877
A10408,5650506,0.11064791
A10408,5650455,0.102092611
A10408,5650542,0.089942501
A10409,5650527,0.198246521
A10409,5649653,0.104140249
A10409,5649965,0.094737719
A10409,5650465,0.07721972099999999
A10409,5650542,0.073970816
A10409,5649842,0.071966578
A10409,5650646,0.064227902
A10409,5650496,0.058452689
A10410,5650644,0.206684622
A10410,5650743,0.183287679
A10410,5650542,0.10820198
A10410,5650746,0.08990430599999999
A10410,5650529,0.088554399
A10410,5650724,0.086491706
A10410,5649963,0.081310798
A10410,5650560,0.069487609
A10411,5649838,0.164814768
A10411,5649701,0.090543559
A10411,5650752,0.083470558
A10411,5649653,0.071221994
A10411,5650492,0.06419275099999999
A10411,5649836,0.061264873
A10411,5649815,0.060793612
A10411,5649931,0.053319357000000005
A10412,5649681,0.266410098
A10412,5649648,0.125306052
A10412,5650527,0.08609134
A10412,5649931,0.082922334
A10412,5650646,0.07708603
A10412,5650544,0.07000484400000001
A10412,5649897,0.067470287
A10412,5649701,0.06677647
A10413,5650646,0.247897846
A10413,5650562,0.147272617
A10413,5649931,0.10616187
A10413,5649653,0.096190688
A10413,5650580,0.095702249
A10413,5650492,0.087853092
A10413,5650449,0.084114366
A10413,5649851,0.077739893
A10414,5649653,0.15175683199999998
A10414,5649815,0.149449463
A10414,5649648,0.146978934
A10414,5649630,0.092769808
A10414,5649659,0.08074677400000001
A10414,5649701,0.078912371
A10414,5649903,0.077890823
A10414,5650752,0.072539642
A10415,5650743,0.213455703
A10415,5649653,0.095029643
A10415,5650752,0.093951303
A10415,5650486,0.092314241
A10415,5650506,0.08697400400000001
A10415,5650746,0.083589939
A10415,5649838,0.08001864
A10415,5650544,0.05876379
A10416,5649842,0.461445667
A10416,5650489,0.299870677
A10416,5650562,0.292711548
A10416,5649851,0.283975366
A10416,5650646,0.186689962
A10416,5649950,0.095764911
A10416,5650465,0.08920958400000001
A10416,5650743,0.075824296
A10417,5650644,0.124916017
A10417,5649815,0.119360551
A10417,5650646,0.112495865
A10417,5649701,0.106085094
A10417,5650772,0.083818639
A10417,5649931,0.07039401099999999
A10417,5650752,0.063529557
A10417,5649919,0.042306455
A10418,5650506,0.142679229
A10418,5649919,0.108477096
A10418,5650542,0.103672955
A10418,5649648,0.1018611
A10418,5650544,0.09855387
A10418,5650527,0.076609836
A10418,5649963,0.07179167
A10418,5650726,0.071479754
A10419,5650562,0.123073772
A10419,5649681,0.119222947
A10419,5649679,0.10101203
A10419,5650646,0.094176016
A10419,5650492,0.093025983
A10419,5649815,0.086062236
A10419,5650512,0.073284658
A10419,5650449,0.06767817
A10420,5650568,0.589172304
A10420,5649965,0.376149818
A10420,5649701,0.11045815
A10420,5649897,0.08210951
A10420,5650506,0.08068538900000001
A10420,5649963,0.079041733
A10420,5650578,0.06826246400000001
A10420,5650646,0.062124969
A10421,5649681,0.151104422
A10421,5649653,0.090475085
A10421,5649659,0.089399535
A10421,5650548,0.077432957
A10421,5650772,0.069489287
A10421,5650506,0.068049177
A10421,5650048,0.060736244
A10421,5649836,0.05639912900000001
A10422,5650656,0.222641063
A10422,5649653,0.139577026
A10422,5649859,0.112249758
A10422,5649963,0.109132799
A10422,5650752,0.100282341
A10422,5650486,0.08619245099999999
A10422,5650510,0.08618775699999999
A10422,5650746,0.077316672
A10423,5650492,0.120695504
A10423,5650752,0.110724694
A10423,5649653,0.098951118
A10423,5650672,0.08921010300000001
A10423,5650656,0.077733343
A10423,5650644,0.066828391
A10423,5650726,0.064766706
A10423,5650578,0.062047872
A10424,5650527,0.156209227
A10424,5649653,0.08090167599999999
A10424,5649965,0.073370137
A10424,5650752,0.072659833
A10424,5650449,0.066380762
A10424,5650724,0.06468262799999999
A10424,5649815,0.063533376
A10424,5649908,0.06317205
A10425,5650752,0.103505881
A10425,5650445,0.08920883199999999
A10425,5650506,0.076909061
A10425,5649897,0.076146931
A10425,5650518,0.071373793
A10425,5649836,0.055043809000000006
A10425,5649859,0.049532194
A10425,5650486,0.041942282
A10426,5650646,0.203822305
A10426,5649815,0.16873376899999998
A10426,5649679,0.163340713
A10426,5649701,0.10877849
A10426,5650465,0.072854566
A10426,5649903,0.062878052
A10426,5649897,0.05782752400000001
A10426,5650494,0.057099744
A10427,5650494,0.32737049
A10427,5650527,0.188377369
A10427,5650512,0.127380427
A10427,5650462,0.119570501
A10427,5650506,0.116691529
A10427,5649903,0.102473768
A10427,5649842,0.099876804
A10427,5650475,0.082565792
A10428,5650406,0.134084465
A10428,5649648,0.101298091
A10428,5649815,0.100819926
A10428,5649965,0.074301817
A10428,5649897,0.061923621
A10428,5649836,0.057529161
A10428,5649963,0.05299009
A10428,5649910,0.047445249
A10429,5649648,0.211224227
A10429,5650562,0.161052343
A10429,5650527,0.101332233
A10429,5649653,0.078902485
A10429,5650752,0.06512997400000001
A10429,5650506,0.063559238
A10429,5649701,0.062751429
A10429,5650512,0.06131230400000001
A10430,5650465,0.124347268
A10430,5650506,0.092964555
A10430,5650492,0.08881919099999999
A10430,5650706,0.086058198
A10430,5650644,0.084764659
A10430,5649963,0.084239494
A10430,5650656,0.083604455
A10430,5650752,0.08035751299999999
A10431,5649701,0.13059641800000002
A10431,5650492,0.105272817
A10431,5649648,0.090878175
A10431,5650542,0.076718644
A10431,5649897,0.06898345
A10431,5649659,0.067947984
A10431,5650506,0.066249209
A10431,5649963,0.058009188
A10432,5650743,0.195502664
A10432,5650492,0.183067069
A10432,5649648,0.12730176
A10432,5650494,0.115902054
A10432,5650752,0.096779866
A10432,5650706,0.092754496
A10432,5650578,0.081191519
A10432,5650506,0.079149927
A10433,5650743,0.223811519
A10433,5649653,0.13369995
A10433,5650752,0.125182407
A10433,5650057,0.113680362
A10433,5650746,0.113029332
A10433,5650706,0.090189747
A10433,5649815,0.080380096
A10433,5649927,0.07371101099999999
A10434,5649815,0.156455976
A10434,5650506,0.137426612
A10434,5650646,0.105946292
A10434,5650445,0.093631035
A10434,5650529,0.081733653
A10434,5649963,0.078764807
A10434,5650752,0.07799065
A10434,5650706,0.07679176900000001
A10435,5649648,0.115551375
A10435,5649859,0.109996508
A10435,5649815,0.097810066
A10435,5649681,0.084076574
A10435,5650494,0.082722819
A10435,5649630,0.07210176
A10435,5650772,0.05856004400000001
A10435,5650726,0.053812998
A10436,5649630,0.241325339
A10436,5649653,0.145022376
A10436,5649908,0.08526998599999999
A10436,5649931,0.08427897300000001
A10436,5650646,0.060833284
A10436,5649903,0.056964844
A10436,5649815,0.048144632
A10436,5649950,0.047532476
A10437,5649653,0.126708858
A10437,5650506,0.117450629
A10437,5650492,0.116091676
A10437,5649847,0.09774287
A10437,5649701,0.08953468699999999
A10437,5650578,0.080908124
A10437,5649711,0.07677848799999999
A10437,5650544,0.075416825
A10438,5650562,0.119958061
A10438,5649931,0.07120682099999999
A10438,5650542,0.068035362
A10438,5649890,0.064037279
A10438,5650544,0.06262504599999999
A10438,5649653,0.060649578
A10438,5650672,0.052717853
A10438,5650475,0.051955716
A10439,5649648,0.140566944
A10439,5649659,0.078017885
A10439,5649701,0.06003852
A10439,5650475,0.057375445
A10439,5649903,0.053168561
A10439,5650544,0.051878531
A10439,5650449,0.051499116
A10439,5649681,0.047833629
A10440,5649701,0.084408174
A10440,5649815,0.082629863
A10440,5649630,0.07457919
A10440,5649836,0.06881969
A10440,5649653,0.067983945
A10440,5649823,0.06000678
A10440,5649838,0.057572211
A10440,5650560,0.056497222
A10441,5650562,0.129356596
A10441,5649653,0.113300081
A10441,5649648,0.096628679
A10441,5650506,0.07661072
A10441,5650512,0.075481671
A10441,5650445,0.072250303
A10441,5650752,0.07104872
A10441,5650408,0.06880521099999999
A10442,5649815,0.17000210899999998
A10442,5650492,0.155196718
A10442,5650746,0.125522542
A10442,5650743,0.111019232
A10442,5649950,0.094938775
A10442,5649859,0.079302896
A10442,5649653,0.07772562599999999
A10442,5650706,0.070427357
A10443,5649919,0.107925309
A10443,5649648,0.106643935
A10443,5650644,0.098044548
A10443,5649815,0.076855702
A10443,5650453,0.067842448
A10443,5649701,0.064581188
A10443,5650672,0.05657668900000001
A10443,5649897,0.0536355
A10444,5650562,0.122924703
A10444,5649701,0.116091931
A10444,5649653,0.082185366
A10444,5649815,0.067701243
A10444,5650527,0.055802715
A10444,5649910,0.04625862
A10444,5649903,0.045429738
A10444,5649965,0.044339745
A10445,5650743,0.29785868600000004
A10445,5650506,0.096622151
A10445,5649908,0.094507924
A10445,5650492,0.08793975400000001
A10445,5650542,0.086033212
A10445,5649653,0.078150745
A10445,5650445,0.061016241
A10445,5649838,0.05836940700000001
A10446,5649648,0.115159689
A10446,5649653,0.08895716199999999
A10446,5650512,0.08499836699999999
A10446,5649908,0.079221381
A10446,5649931,0.076221079
A10446,5650465,0.074782794
A10446,5650646,0.073225085
A10446,5650544,0.071959153
A10447,5650465,0.13544404599999998
A10447,5650706,0.12981319300000002
A10447,5650512,0.116593053
A10447,5649681,0.113796866
A10447,5649679,0.107145194
A10447,5650670,0.099175736
A10447,5650445,0.08280986900000001
A10447,5650743,0.081111757
A10448,5649653,0.16645197
A10448,5650492,0.13174914599999998
A10448,5650542,0.10110411
A10448,5650646,0.08963744800000001
A10448,5649897,0.08729771199999999
A10448,5649903,0.068930528
A10448,5650544,0.067408728
A10448,5649965,0.05982063
A10449,5650527,0.123339286
A10449,5650646,0.093687381
A10449,5650506,0.073526625
A10449,5650494,0.073317194
A10449,5650542,0.067447309
A10449,5649681,0.067216894
A10449,5650544,0.065794957
A10449,5650445,0.054732689
A10450,5649965,0.094402401
A10450,5650512,0.093075933
A10450,5650408,0.085199745
A10450,5649903,0.077654698
A10450,5650506,0.071906749
A10450,5650542,0.067239324
A10450,5650726,0.063336635
A10450,5650656,0.055500102
A10451,5650562,0.148295552
A10451,5650752,0.07815976200000001
A10451,5649815,0.07699265
A10451,5649903,0.06271084
A10451,5649701,0.053584141
A10451,5649965,0.049116851
A10451,5650465,0.04340169
A10451,5649908,0.041973263
A10452,5649842,0.124303605
A10452,5650542,0.074655812
A10452,5650492,0.07105175799999999
A10452,5649847,0.067379908
A10452,5649908,0.057557462
A10452,5649701,0.054178624
A10452,5650724,0.05330394
A10452,5649653,0.050592728
A10453,5649701,0.131858655
A10453,5650494,0.098040197
A10453,5649662,0.093525863
A10453,5650512,0.08471501599999999
A10453,5649653,0.075032639
A10453,5650445,0.055436403
A10453,5650423,0.051582325
A10453,5649897,0.050787878
A10454,5650562,0.180755305
A10454,5650646,0.148322115
A10454,5650445,0.141779662
A10454,5650542,0.128993475
A10454,5649897,0.11437886
A10454,5649648,0.102718276
A10454,5649653,0.084989941
A10454,5649927,0.071564642
A10455,5649965,0.153844905
A10455,5649701,0.123804061
A10455,5649842,0.113251694
A10455,5650462,0.073910767
A10455,5650646,0.068028637
A10455,5649847,0.061278141
A10455,5650406,0.059511964
A10455,5650746,0.053582720999999986
A10456,5650646,0.141323956
A10456,5649965,0.079659512
A10456,5649815,0.058090516
A10456,5650457,0.05752314400000001
A10456,5649701,0.053338363
A10456,5650752,0.043555955
A10456,5649963,0.043124235
A10456,5650492,0.040561935
A10457,5649653,0.110586731
A10457,5650453,0.109023815
A10457,5649935,0.088726753
A10457,5650544,0.071849111
A10457,5649659,0.05032211
A10457,5650558,0.048907264000000006
A10457,5650445,0.047743956
A10457,5649919,0.045016137000000005
A10458,5650492,0.12802144599999998
A10458,5650746,0.097882044
A10458,5650752,0.088423672
A10458,5650706,0.077783965
A10458,5649963,0.076664343
A10458,5650475,0.071077773
A10458,5650529,0.070219086
A10458,5649859,0.068593918
A10459,5649701,0.135683655
A10459,5649648,0.091094221
A10459,5650542,0.071422451
A10459,5650558,0.066933425
A10459,5649859,0.064117282
A10459,5649931,0.051474152
A10459,5650506,0.039527712
A10459,5650644,0.038832591
A10460,5649897,0.283798493
A10460,5649648,0.111703053
A10460,5649653,0.101180156
A10460,5650752,0.080798257
A10460,5650506,0.069553505
A10460,5649681,0.066343473
A10460,5650544,0.057825977
A10460,5650492,0.053142557
A10461,5649653,0.104049651
A10461,5649931,0.099482278
A10461,5649815,0.09123712
A10461,5650492,0.082186577
A10461,5649842,0.08084839
A10461,5649908,0.07137916700000001
A10461,5650445,0.067951607
A10461,5650646,0.06654198
A10462,5649653,0.162672663
A10462,5649963,0.094284532
A10462,5649836,0.08257191
A10462,5649815,0.079799067
A10462,5650656,0.078704379
A10462,5650506,0.07196982
A10462,5649838,0.066069065
A10462,5649842,0.064904932
A10463,5649653,0.122143676
A10463,5650752,0.085700764
A10463,5649903,0.075507474
A10463,5650492,0.074431099
A10463,5650445,0.072529136
A10463,5650449,0.069874445
A10463,5649701,0.066093255
A10463,5650726,0.049326301
A10464,5649950,0.099829293
A10464,5650494,0.087596719
A10464,5649630,0.087377
A10464,5649897,0.06627659
A10464,5649681,0.06382814
A10464,5650752,0.063169611
A10464,5650656,0.056792071
A10464,5649859,0.046425383
A10465,5649701,0.103567856
A10465,5649681,0.08268350099999999
A10465,5649653,0.079788764
A10465,5650492,0.07569205799999999
A10465,5649897,0.063488748
A10465,5649903,0.057014021
A10465,5650506,0.053976995
A10465,5649963,0.049161844
A10466,5650492,0.238356419
A10466,5649653,0.105496917
A10466,5649965,0.096672233
A10466,5650542,0.075164673
A10466,5650506,0.043482654
A10466,5649842,0.04005916
A10466,5650726,0.036676022
A10466,5650465,0.035706111
A10467,5650529,0.185734347
A10467,5650465,0.1758614
A10467,5650455,0.13371950400000002
A10467,5649648,0.100757402
A10467,5649815,0.09660879
A10467,5650494,0.08355596400000001
A10467,5649859,0.072791269
A10467,5650644,0.066937404
A10468,5649815,0.097863411
A10468,5649842,0.083038714
A10468,5650542,0.082922955
A10468,5650558,0.07647978
A10468,5650475,0.070513866
A10468,5649931,0.067626745
A10468,5650494,0.067382683
A10468,5649965,0.059076031
A10469,5650492,0.209635932
A10469,5649815,0.13400430800000002
A10469,5649701,0.133548807
A10469,5649653,0.12683941
A10469,5649648,0.119285463
A10469,5650542,0.09809636
A10469,5650506,0.078044682
A10469,5649963,0.071733534
A10470,5650656,0.103742649
A10470,5650489,0.101884006
A10470,5649659,0.094859078
A10470,5650542,0.08573506
A10470,5649903,0.070358584
A10470,5649653,0.06997685
A10470,5650529,0.06860084
A10470,5649963,0.05411145
A10471,5650542,0.303653709
A10471,5650506,0.248499701
A10471,5649653,0.230950219
A10471,5650560,0.222480939
A10471,5650465,0.221398905
A10471,5650544,0.217391103
A10471,5650445,0.213603487
A10471,5650057,0.210782803
A10472,5650646,0.157360232
A10472,5649630,0.115842094
A10472,5649842,0.079565453
A10472,5650542,0.079040835
A10472,5649815,0.073038617
A10472,5649935,0.066087538
A10472,5650465,0.059066382
A10472,5650048,0.05827798
A10473,5649653,0.396017358
A10473,5650453,0.192486182
A10473,5650646,0.152100882
A10473,5649648,0.113772581
A10473,5650457,0.080915841
A10473,5650772,0.06174514900000001
A10473,5650445,0.055748199000000005
A10473,5650527,0.051436206
A10474,5649965,0.096291296
A10474,5649897,0.090990641
A10474,5649931,0.084200241
A10474,5650656,0.062000221
A10474,5650512,0.061342934
A10474,5649935,0.054448118
A10474,5649927,0.051976346
A10474,5649847,0.051341884
A10475,5649630,0.06909618599999999
A10475,5650506,0.062698375
A10475,5650462,0.056213133
A10475,5650518,0.051115974
A10475,5650470,0.050059981
A10475,5649878,0.049172219
A10475,5650544,0.048816983
A10475,5649903,0.047532973
A10476,5649701,0.061143098
A10476,5650527,0.045361476
A10476,5649931,0.042217029
A10476,5650544,0.038962497
A10476,5649857,0.034485394
A10476,5649963,0.032290678
A10476,5649903,0.032286261000000004
A10476,5649894,0.029880058
A10477,5649701,0.124261752
A10477,5649931,0.073549237
A10477,5649815,0.071470495
A10477,5650548,0.067145207
A10477,5649681,0.063447327
A10477,5650672,0.039262121
A10477,5650516,0.037282195
A10477,5649963,0.036781468
A10478,5649653,0.251270704
A10478,5650462,0.230796024
A10478,5650562,0.226908347
A10478,5649842,0.139065931
A10478,5650578,0.105657099
A10478,5649925,0.082683603
A10478,5649851,0.028514359
A10478,5649630,0.025112558
A10479,5649648,0.197311832
A10479,5650506,0.164330733
A10479,5650560,0.09266354
A10479,5649653,0.054229797
A10479,5650453,0.047873073
A10479,5650580,0.0353144
A10479,5649908,0.03282651
A10479,5649903,0.029349018
A10480,5649919,0.065229172
A10480,5649653,0.06241341
A10480,5649897,0.060211951
A10480,5650527,0.054448654000000006
A10480,5649965,0.052707850999999986
A10480,5649836,0.048766278
A10480,5649903,0.047632742
A10480,5649927,0.044396394000000006
A10481,5649963,0.135710524
A10481,5650506,0.098475911
A10481,5650455,0.097475669
A10481,5650465,0.08650163599999999
A10481,5649815,0.080314506
A10481,5650656,0.078769194
A10481,5649950,0.07367781799999999
A10481,5650752,0.060955075
A10482,5650646,0.08652492099999999
A10482,5650494,0.084839069
A10482,5649838,0.076818983
A10482,5650492,0.075397192
A10482,5650542,0.07312514
A10482,5649701,0.065682972
A10482,5650558,0.06445671
A10482,5650465,0.058623911
A10483,5650455,0.090207373
A10483,5650752,0.069326938
A10483,5649701,0.06487657200000001
A10483,5650646,0.054553103
A10483,5649897,0.052643166
A10483,5649681,0.045237944
A10483,5650465,0.042131236
A10483,5649965,0.040152244
A10484,5649701,0.108089433
A10484,5649815,0.098544917
A10484,5649919,0.091493091
A10484,5650542,0.065208757
A10484,5649653,0.065199309
A10484,5650578,0.061559112
A10484,5649931,0.054389438
A10484,5649897,0.051579324
A10485,5649701,0.114173547
A10485,5650465,0.105229161
A10485,5650542,0.098754064
A10485,5650506,0.083195406
A10485,5649931,0.073381695
A10485,5649653,0.067105442
A10485,5650462,0.063140026
A10485,5649965,0.055683127
A10486,5650562,0.138670391
A10486,5649701,0.104394102
A10486,5649815,0.096495163
A10486,5649842,0.085526461
A10486,5649681,0.059523759
A10486,5649630,0.057610945
A10486,5650048,0.052969192000000005
A10486,5649851,0.048865024000000014
A10487,5649815,0.114114615
A10487,5649701,0.082727434
A10487,5649965,0.05803774
A10487,5649681,0.057215368
A10487,5650465,0.05193874
A10487,5649890,0.046971355
A10487,5650048,0.046266454000000005
A10487,5650057,0.04525948
A10488,5649607,0.237385675
A10488,5650743,0.189596308
A10488,5650475,0.169088727
A10488,5649681,0.092732993
A10488,5650465,0.089007251
A10488,5649903,0.071367266
A10488,5649847,0.065578414
A10488,5650544,0.063354722
A10489,5650465,0.168151527
A10489,5649963,0.097595414
A10489,5650640,0.0840469
A10489,5649701,0.083174465
A10489,5650494,0.073197141
A10489,5650644,0.07141623
A10489,5650746,0.06149753
A10489,5650752,0.056119684
A10490,5650752,0.145509712
A10490,5649908,0.114276046
